item,itemLabel,orcid
https://portal.mardi4nfdi.de/entity/Q57981,Jesse A Goodrich,0000-0001-6615-0472
https://portal.mardi4nfdi.de/entity/Q58046,Marcel Raab,0000-0002-3097-1591
https://portal.mardi4nfdi.de/entity/Q58057,Patrick Weigelt,0000-0002-2485-3708
https://portal.mardi4nfdi.de/entity/Q58059,Pierre Denelle,0000-0001-5037-2281
https://portal.mardi4nfdi.de/entity/Q58079,Naeem Khoshnevis,0000-0003-4315-1426
https://portal.mardi4nfdi.de/entity/Q58080,Boyu Ren,0000-0002-5300-1184
https://portal.mardi4nfdi.de/entity/Q58089,Danielle Braun,0000-0002-5177-8598
https://portal.mardi4nfdi.de/entity/Q58097,Chris J. Brien,0000-0003-0581-1817
https://portal.mardi4nfdi.de/entity/Q58114,David Dorchies,0000-0002-6595-7984
https://portal.mardi4nfdi.de/entity/Q58121,David Gerard,0000-0001-9450-5023
https://portal.mardi4nfdi.de/entity/Q58133,David Bajnai,0000-0002-4053-5056
https://portal.mardi4nfdi.de/entity/Q58140,Peter M. B. Cahusac,0000-0003-4976-2834
https://portal.mardi4nfdi.de/entity/Q58146,Karl Ropkins,0000-0002-0294-6997
https://portal.mardi4nfdi.de/entity/Q58153,Charlie Gao,0000-0002-0750-061X
https://portal.mardi4nfdi.de/entity/Q58172,Robert Kubinec,0000-0001-6655-4119
https://portal.mardi4nfdi.de/entity/Q58190,Frédéric Bertrand,0000-0002-0837-8281
https://portal.mardi4nfdi.de/entity/Q58191,Myriam Maumy-bertrand,0000-0002-4615-1512
https://portal.mardi4nfdi.de/entity/Q58199,Zhengjia Wang,0000-0001-5629-1116
https://portal.mardi4nfdi.de/entity/Q58213,John F. Magnotti,0000-0003-2093-0603
https://portal.mardi4nfdi.de/entity/Q58216,Michael S Beauchamp,0000-0002-7599-9934
https://portal.mardi4nfdi.de/entity/Q58225,Jorge Castillo-mateo,0000-0003-3859-0248
https://portal.mardi4nfdi.de/entity/Q58226,Jorge Castillo-Mateo,0000-0003-3859-0248
https://portal.mardi4nfdi.de/entity/Q58257,Christelle Lopes,0000-0001-7689-2234
https://portal.mardi4nfdi.de/entity/Q58263,Ophelia Gestin,0000-0001-6192-482X
https://portal.mardi4nfdi.de/entity/Q58271,Olivier Geffard,0000-0001-7760-4644
https://portal.mardi4nfdi.de/entity/Q99214,Edzer J. Pebesma,0000-0001-8049-7069
https://portal.mardi4nfdi.de/entity/Q99214,Edzer Pebesma,0000-0001-8049-7069
https://portal.mardi4nfdi.de/entity/Q358892,Aymeric Stamm,0000-0002-8725-3654
https://portal.mardi4nfdi.de/entity/Q454770,Jinfeng Xu,0000-0002-3165-2015
https://portal.mardi4nfdi.de/entity/Q667700,Alan J. Aw,0000-0001-9455-7878
https://portal.mardi4nfdi.de/entity/Q60567,Martin Maechler,0000-0002-8685-9910
https://portal.mardi4nfdi.de/entity/Q60349,Mark P. J. van der Loo,0000-0002-9807-4686
https://portal.mardi4nfdi.de/entity/Q60152,Yuan Tang,0000-0001-5243-233X
https://portal.mardi4nfdi.de/entity/Q60683,Joseph Larmarange,0000-0001-7097-700X
https://portal.mardi4nfdi.de/entity/Q60054,Eric-Jan Wagenmakers,0000-0003-1596-1034
https://portal.mardi4nfdi.de/entity/Q60054,Eric‐Jan Wagenmakers,0000-0003-1596-1034
https://portal.mardi4nfdi.de/entity/Q60086,Maximilian Pichler,0000-0003-2252-8327
https://portal.mardi4nfdi.de/entity/Q60096,Florian Hartig,0000-0002-6255-9059
https://portal.mardi4nfdi.de/entity/Q60096,Florian Hartig,0000-0002-6255-9059
https://portal.mardi4nfdi.de/entity/Q60114,Audinga-dea Hazewinkel,0000-0002-6923-4388
https://portal.mardi4nfdi.de/entity/Q60636,Martin R. Smith,0000-0001-5660-1727
https://portal.mardi4nfdi.de/entity/Q60127,Kate Tilling,0000-0002-1010-8926
https://portal.mardi4nfdi.de/entity/Q60127,Kate Tilling,0000-0002-1010-8926
https://portal.mardi4nfdi.de/entity/Q60129,Kaitlin H Wade,0000-0003-3362-6280
https://portal.mardi4nfdi.de/entity/Q60132,Jack Bowden,0000-0003-2628-3304
https://portal.mardi4nfdi.de/entity/Q60136,Maria Pilar Frias-Bustamante,0000-0001-6886-0953
https://portal.mardi4nfdi.de/entity/Q60175,Cristian Román-Palacios,0000-0003-1696-4886
https://portal.mardi4nfdi.de/entity/Q60175,Cristian Román-Palacios,0000-0003-1696-4886
https://portal.mardi4nfdi.de/entity/Q60176,Hannah M. Carroll,0000-0003-3343-3358
https://portal.mardi4nfdi.de/entity/Q60184,Aradhna Tripati,0000-0002-1695-1754
https://portal.mardi4nfdi.de/entity/Q60184,Aradhna Tripati,0000-0002-1695-1754
https://portal.mardi4nfdi.de/entity/Q60188,Alexandrea Arnold,0000-0001-6287-8458
https://portal.mardi4nfdi.de/entity/Q60193,Sierra V. Petersen,0000-0002-4498-9776
https://portal.mardi4nfdi.de/entity/Q60203,Karen McKinnon,0000-0003-3314-8442
https://portal.mardi4nfdi.de/entity/Q60206,Rebecca Fisher,0000-0001-5148-6731
https://portal.mardi4nfdi.de/entity/Q60273,Ralf Herold,0000-0002-8148-6748
https://portal.mardi4nfdi.de/entity/Q60282,David C. Norris,0000-0001-9593-6343
https://portal.mardi4nfdi.de/entity/Q60291,Michael A. Spence,0000-0002-3445-7979
https://portal.mardi4nfdi.de/entity/Q60292,James A. Martindale,0000-0002-1913-5592
https://portal.mardi4nfdi.de/entity/Q60293,Michael J. Thomson,0000-0003-0284-0129
https://portal.mardi4nfdi.de/entity/Q60465,Carles Bretó,0000-0003-4695-4902
https://portal.mardi4nfdi.de/entity/Q60303,Tarojiro Matsumura,0000-0001-9950-509X
https://portal.mardi4nfdi.de/entity/Q60309,Naoka Nagamura,0000-0002-7697-8983
https://portal.mardi4nfdi.de/entity/Q60310,Shotaro Akaho,0000-0002-4623-2718
https://portal.mardi4nfdi.de/entity/Q60311,Kenji Nagata,0000-0001-9894-4461
https://portal.mardi4nfdi.de/entity/Q60313,Yasunobu Ando,0000-0003-3702-034X
https://portal.mardi4nfdi.de/entity/Q60325,William K. Morris,0000-0002-8686-4154
https://portal.mardi4nfdi.de/entity/Q60328,Nathan Constantine-Cooke,0000-0002-4437-8713
https://portal.mardi4nfdi.de/entity/Q60330,Andrew Iskauskas,0000-0003-2825-3651
https://portal.mardi4nfdi.de/entity/Q60331,Tj McKinley,0000-0002-9485-3236
https://portal.mardi4nfdi.de/entity/Q60336,Thang Pham,0000-0003-0333-2492
https://portal.mardi4nfdi.de/entity/Q60353,Sami El Hilali,0000-0003-4417-8399
https://portal.mardi4nfdi.de/entity/Q60355,Richard R Copley,0000-0001-7846-4954
https://portal.mardi4nfdi.de/entity/Q60363,Oleg Simakov,0000-0002-3585-4511
https://portal.mardi4nfdi.de/entity/Q60363,Oleg Simakov,0000-0002-3585-4511
https://portal.mardi4nfdi.de/entity/Q60366,Ferdinand Marlétaz,0000-0001-8124-4266
https://portal.mardi4nfdi.de/entity/Q60368,Jia-Xing Yue,0000-0002-2122-9221
https://portal.mardi4nfdi.de/entity/Q60371,Brendan L. O'Connell,0000-0001-7757-4561
https://portal.mardi4nfdi.de/entity/Q60377,Jerry Jenkins,0000-0002-7943-3997
https://portal.mardi4nfdi.de/entity/Q60384,Jeremy Schmutz,0000-0001-8062-9172
https://portal.mardi4nfdi.de/entity/Q60384,Jeremy Schmutz,0000-0001-8062-9172
https://portal.mardi4nfdi.de/entity/Q60385,Nori Satoh,0000-0002-8520-8876
https://portal.mardi4nfdi.de/entity/Q60388,Jr-Kai Yu,0000-0001-8591-0529
https://portal.mardi4nfdi.de/entity/Q60391,Nicholas Putnam,0000-0002-1315-782X
https://portal.mardi4nfdi.de/entity/Q60391,Nicholas Putnam,0000-0002-1315-782X
https://portal.mardi4nfdi.de/entity/Q60395,Daniel S. Rokhsar,0000-0002-8704-2224
https://portal.mardi4nfdi.de/entity/Q60395,Daniel S. Rokhsar,0000-0002-8704-2224
https://portal.mardi4nfdi.de/entity/Q60413,Stefano Maria Pagnotta,0000-0002-8298-9777
https://portal.mardi4nfdi.de/entity/Q60418,Duy Nghia Pham,0000-0003-1349-1710
https://portal.mardi4nfdi.de/entity/Q60422,Inna M. Sokolova,0000-0002-2068-4302
https://portal.mardi4nfdi.de/entity/Q60434,Karl Broman,0000-0002-4914-6671
https://portal.mardi4nfdi.de/entity/Q60434,Karl W Broman,0000-0002-4914-6671
https://portal.mardi4nfdi.de/entity/Q60451,Bill Denney,0000-0002-5759-428X
https://portal.mardi4nfdi.de/entity/Q60468,Edward L. Ionides,0000-0002-4190-0174
https://portal.mardi4nfdi.de/entity/Q60471,Aaron A. King,0000-0001-6159-3207
https://portal.mardi4nfdi.de/entity/Q60471,Aaron A. King,0000-0001-6159-3207
https://portal.mardi4nfdi.de/entity/Q60482,Eugene P. Sokolov,0000-0002-4760-3947
https://portal.mardi4nfdi.de/entity/Q60486,Halina Falfushynska,0000-0003-3058-4919
https://portal.mardi4nfdi.de/entity/Q60489,Andreas Blaette,0000-0001-8970-8010
https://portal.mardi4nfdi.de/entity/Q60498,Hrishikesh D. Vinod,0000-0003-0140-8959
https://portal.mardi4nfdi.de/entity/Q60501,Seungjun Ahn,0000-0002-4816-8924
https://portal.mardi4nfdi.de/entity/Q60507,Richard Schuster,0000-0003-3191-7869
https://portal.mardi4nfdi.de/entity/Q60511,Matthew Strimas-MacKey,0000-0001-8929-7776
https://portal.mardi4nfdi.de/entity/Q60514,Peter Arcese,0000-0002-8097-482X
https://portal.mardi4nfdi.de/entity/Q60516,Joseph R. Bennett,0000-0002-3901-9513
https://portal.mardi4nfdi.de/entity/Q60547,Hugh Possingham,0000-0001-7755-996X
https://portal.mardi4nfdi.de/entity/Q60547,Hugh P. Possingham,0000-0001-7755-996X
https://portal.mardi4nfdi.de/entity/Q60550,Lingjie Shen,0000-0002-9354-8088
https://portal.mardi4nfdi.de/entity/Q60552,Maurits Kaptein,0000-0002-6316-7524
https://portal.mardi4nfdi.de/entity/Q60574,Sophia Schmickler,0000-0002-1890-4273
https://portal.mardi4nfdi.de/entity/Q60575,Korbinian Schneeberger,0000-0002-5512-0443
https://portal.mardi4nfdi.de/entity/Q60576,Achim Tresch,0000-0002-4146-6371
https://portal.mardi4nfdi.de/entity/Q60583,Manish Goel,0000-0002-6087-6990
https://portal.mardi4nfdi.de/entity/Q60603,Patricia Martinkova,0000-0003-4754-8543
https://portal.mardi4nfdi.de/entity/Q60604,Jan Netik,0000-0002-3888-3203
https://portal.mardi4nfdi.de/entity/Q60630,Cole C Monnahan,0000-0003-0871-6700
https://portal.mardi4nfdi.de/entity/Q60685,Federico M. Giorgi,0000-0002-7325-9908
https://portal.mardi4nfdi.de/entity/Q60693,Augustin Luna,0000-0001-5709-371X
https://portal.mardi4nfdi.de/entity/Q60696,Kyle Butts,0000-0002-9048-8059
https://portal.mardi4nfdi.de/entity/Q60697,John Gardner,0000-0002-4028-6862
https://portal.mardi4nfdi.de/entity/Q60707,Loren Collingwood,0000-0002-4447-8204
https://portal.mardi4nfdi.de/entity/Q60708,Ari Decter-frain,0000-0001-9635-3334
https://portal.mardi4nfdi.de/entity/Q60709,Hikari Murayama,0000-0002-4067-4734
https://portal.mardi4nfdi.de/entity/Q60710,Pratik Sachdeva,0000-0002-6809-2437
https://portal.mardi4nfdi.de/entity/Q60711,Juandalyn Burke,0000-0002-6345-7505
https://portal.mardi4nfdi.de/entity/Q60742,Jeffrey R. Stevens,0000-0003-2375-1360
https://portal.mardi4nfdi.de/entity/Q60789,Richard P. Shefferson,0000-0002-5234-3131
https://portal.mardi4nfdi.de/entity/Q60792,Johan Ehrlén,0000-0001-8539-8967
https://portal.mardi4nfdi.de/entity/Q60811,Sergey V. Kucheryavskiy,0000-0002-3145-7244
https://portal.mardi4nfdi.de/entity/Q60844,Thomas R. Carruthers,0000-0001-9173-9043
https://portal.mardi4nfdi.de/entity/Q391513,Lingzhou Xue,0000-0002-8252-0637
https://portal.mardi4nfdi.de/entity/Q2340094,Dustin F. Kapraun,0000-0001-5570-6383
https://portal.mardi4nfdi.de/entity/Q85219,Paul J Hoffman,0000-0002-7693-8957
https://portal.mardi4nfdi.de/entity/Q85319,Marco Geraci,0000-0002-6311-8685
https://portal.mardi4nfdi.de/entity/Q85111,Martina Sundqvist,0000-0002-0858-662X
https://portal.mardi4nfdi.de/entity/Q85401,Alison Hill,0000-0002-8082-1890
https://portal.mardi4nfdi.de/entity/Q85401,Alison Presmanes Hill,0000-0002-8082-1890
https://portal.mardi4nfdi.de/entity/Q85210,Andrew Butler,0000-0003-3608-0463
https://portal.mardi4nfdi.de/entity/Q85227,Tim Stuart,0000-0002-3044-0897
https://portal.mardi4nfdi.de/entity/Q84711,Thierry Onkelinx,0000-0001-8804-4216
https://portal.mardi4nfdi.de/entity/Q84711,Thierry Onkelinx,0000-0001-8804-4216
https://portal.mardi4nfdi.de/entity/Q84716,Adriaan M. Dokter,0000-0001-6573-066X
https://portal.mardi4nfdi.de/entity/Q84719,Peter Desmet,0000-0002-8442-8025
https://portal.mardi4nfdi.de/entity/Q84723,Liesbeth Verlinden,0000-0003-1744-9325
https://portal.mardi4nfdi.de/entity/Q84726,Cecilia Nilsson,0000-0001-8957-4411
https://portal.mardi4nfdi.de/entity/Q84727,Günther Haase,0000-0001-7753-6055
https://portal.mardi4nfdi.de/entity/Q84731,Hidde Leijnse,0000-0001-7835-4480
https://portal.mardi4nfdi.de/entity/Q84731,Hidde Leijnse,0000-0001-7835-4480
https://portal.mardi4nfdi.de/entity/Q84733,Andrew Farnsworth,0000-0002-9854-4449
https://portal.mardi4nfdi.de/entity/Q84735,Willem Bouten,0000-0002-5250-8872
https://portal.mardi4nfdi.de/entity/Q84736,Judy Shamoun‐Baranes,0000-0002-1652-7646
https://portal.mardi4nfdi.de/entity/Q84756,Alex Zwanenburg,0000-0002-0342-9545
https://portal.mardi4nfdi.de/entity/Q84780,Amadou Barry,0000-0003-3396-1724
https://portal.mardi4nfdi.de/entity/Q84786,Asun Lubiano,0000-0002-9847-5164
https://portal.mardi4nfdi.de/entity/Q84797,Bastiaan Quast,0000-0002-2951-3577
https://portal.mardi4nfdi.de/entity/Q84797,Bastiaan Quast,0000-0002-2951-3577
https://portal.mardi4nfdi.de/entity/Q84824,Katharine M. Clark,0000-0002-6162-2300
https://portal.mardi4nfdi.de/entity/Q84837,Tobias Mütze,0000-0002-4111-1941
https://portal.mardi4nfdi.de/entity/Q84850,Burak Kürsad Günhan,0000-0002-7454-8680
https://portal.mardi4nfdi.de/entity/Q84852,Tim Friede,0000-0001-5347-7441
https://portal.mardi4nfdi.de/entity/Q84876,Pierre Brigode,0000-0001-8257-0741
https://portal.mardi4nfdi.de/entity/Q84879,Peichao Gao,0000-0003-1714-779X
https://portal.mardi4nfdi.de/entity/Q84906,Alfonso de Falco,0000-0001-9985-9920
https://portal.mardi4nfdi.de/entity/Q84923,MacIej Romaniuk,0000-0001-9649-396X
https://portal.mardi4nfdi.de/entity/Q84962,María Ángeles Gil Álvarez,0000-0003-0096-104X
https://portal.mardi4nfdi.de/entity/Q84962,María Ángeles Gil Álvarez,0000-0003-0096-104X
https://portal.mardi4nfdi.de/entity/Q85006,Timothy A. Myers,0000-0001-8127-3446
https://portal.mardi4nfdi.de/entity/Q85016,Stephen R Martin,0000-0001-8085-2390
https://portal.mardi4nfdi.de/entity/Q85019,Philippe Rast,0000-0003-3630-6629
https://portal.mardi4nfdi.de/entity/Q85029,Martin P. Boer,0000-0002-1879-4588
https://portal.mardi4nfdi.de/entity/Q85033,Hugo Marques,0000-0002-9361-9341
https://portal.mardi4nfdi.de/entity/Q85034,Annika Putt,0000-0003-4164-5836
https://portal.mardi4nfdi.de/entity/Q85037,Mirko Signorelli,0000-0002-8102-3356
https://portal.mardi4nfdi.de/entity/Q85040,Pietro Spitali,0000-0003-2783-688X
https://portal.mardi4nfdi.de/entity/Q85041,Cristina Al‐Khalili Szigyarto,0000-0001-6990-1905
https://portal.mardi4nfdi.de/entity/Q85087,Jana Obšteter,0000-0003-1511-3916
https://portal.mardi4nfdi.de/entity/Q85087,Jana Obšteter,0000-0003-1511-3916
https://portal.mardi4nfdi.de/entity/Q85088,Laura Strachan,0000-0002-2569-0250
https://portal.mardi4nfdi.de/entity/Q85090,Jernej Bubnič,0000-0003-1362-3736
https://portal.mardi4nfdi.de/entity/Q85093,Kevin Burke,0000-0001-8724-809X
https://portal.mardi4nfdi.de/entity/Q85134,Fabio Ashtar Telarico,0000-0002-8740-7078
https://portal.mardi4nfdi.de/entity/Q85137,Gabriele Pittarello,0000-0003-3360-5826
https://portal.mardi4nfdi.de/entity/Q85138,Munir Hiabu,0000-0001-5846-667X
https://portal.mardi4nfdi.de/entity/Q85175,Christopher McFarland,0000-0003-0546-9652
https://portal.mardi4nfdi.de/entity/Q85186,Matthew D Young,0000-0003-0937-5290
https://portal.mardi4nfdi.de/entity/Q85188,Sam Behjati,0000-0002-6600-7665
https://portal.mardi4nfdi.de/entity/Q85191,Stephen Jordan Fleming,0000-0002-1885-4405
https://portal.mardi4nfdi.de/entity/Q85192,Mark D Chaffin,0000-0002-1234-5562
https://portal.mardi4nfdi.de/entity/Q85194,Alessandro Arduini,0000-0002-0038-8741
https://portal.mardi4nfdi.de/entity/Q85195,Amer-Denis Akkad,0000-0001-6266-947X
https://portal.mardi4nfdi.de/entity/Q85202,Patrick T Ellinor,0000-0002-2067-0533
https://portal.mardi4nfdi.de/entity/Q85203,Mehrtash Babadi,0000-0003-1829-8397
https://portal.mardi4nfdi.de/entity/Q85206,Stephanie Hao,0000-0002-1700-9699
https://portal.mardi4nfdi.de/entity/Q85208,William M. Mauck,0000-0001-9455-7245
https://portal.mardi4nfdi.de/entity/Q85209,Shiwei Zheng,0000-0001-6682-6743
https://portal.mardi4nfdi.de/entity/Q85211,Maddie J. Lee,0000-0001-5039-6806
https://portal.mardi4nfdi.de/entity/Q85212,Aaron J Wilk,0000-0003-1430-5852
https://portal.mardi4nfdi.de/entity/Q85216,Charlotte A Darby,0000-0003-2195-5300
https://portal.mardi4nfdi.de/entity/Q85217,Michael A Zager,0000-0002-9416-8685
https://portal.mardi4nfdi.de/entity/Q85220,Marlon Stoeckius,0000-0002-5658-029X
https://portal.mardi4nfdi.de/entity/Q85221,Efthymia Papalexi,0000-0001-5898-694X
https://portal.mardi4nfdi.de/entity/Q85226,Avi Srivastava,0000-0001-9798-2079
https://portal.mardi4nfdi.de/entity/Q85229,Bertrand Yeung,0000-0003-3908-1162
https://portal.mardi4nfdi.de/entity/Q85232,Angela J Rogers,0000-0001-6969-6200
https://portal.mardi4nfdi.de/entity/Q85236,Peter Smibert,0000-0003-0772-1647
https://portal.mardi4nfdi.de/entity/Q85239,Nikolas Barkas,0000-0002-4675-0718
https://portal.mardi4nfdi.de/entity/Q85254,Richard Aubrey White,0000-0002-6747-1726
https://portal.mardi4nfdi.de/entity/Q85264,Luis Alvarez,0000-0002-6953-9587
https://portal.mardi4nfdi.de/entity/Q85265,Miguel Colom,0000-0003-2636-0656
https://portal.mardi4nfdi.de/entity/Q85266,Jean-David Morel,0000-0002-7122-9924
https://portal.mardi4nfdi.de/entity/Q85267,Jean-Michel Morel,0000-0002-6108-897X
https://portal.mardi4nfdi.de/entity/Q85323,Alessio Farcomeni,0000-0002-7104-5826
https://portal.mardi4nfdi.de/entity/Q85323,Alessio Farcomeni,0000-0002-7104-5826
https://portal.mardi4nfdi.de/entity/Q85348,Cristian Quiroz-moreno,0000-0002-9069-9147
https://portal.mardi4nfdi.de/entity/Q85350,Guilherme L Alexandrino,0000-0002-2007-378X
https://portal.mardi4nfdi.de/entity/Q85351,Noroska G.s. Mogollón,0000-0002-0756-6184
https://portal.mardi4nfdi.de/entity/Q85364,Thomas J. Matthews,0000-0002-7624-244X
https://portal.mardi4nfdi.de/entity/Q85365,François Guilhaumon,0000-0003-4707-8932
https://portal.mardi4nfdi.de/entity/Q85376,Juan R. González,0000-0003-3267-2146
https://portal.mardi4nfdi.de/entity/Q85377,Dolors Pelegri,0000-0002-5993-3003
https://portal.mardi4nfdi.de/entity/Q85390,Leila Schuh,0000-0001-5646-7767
https://portal.mardi4nfdi.de/entity/Q85410,Wei Yang,0000-0001-8984-4389
https://portal.mardi4nfdi.de/entity/Q85411,Wensheng Guo,0000-0002-8892-4309
https://portal.mardi4nfdi.de/entity/Q85414,Erin M. Schnellinger,0000-0001-5385-4315
https://portal.mardi4nfdi.de/entity/Q85435,Ankita Sunil Lawarde,0000-0001-7572-4431
https://portal.mardi4nfdi.de/entity/Q85441,Marco Colombo,0000-0001-6672-0623
https://portal.mardi4nfdi.de/entity/Q85448,Romain Lesur,0000-0002-0721-5595
https://portal.mardi4nfdi.de/entity/Q85449,Brent Thorne,0000-0002-1099-3857
https://portal.mardi4nfdi.de/entity/Q85461,Jonathan Z. Bakdash,0000-0002-1409-4779
https://portal.mardi4nfdi.de/entity/Q85462,Laura R. Marusich,0000-0002-3524-6110
https://portal.mardi4nfdi.de/entity/Q85474,Szilvia Zörgő,0000-0002-6916-2097
https://portal.mardi4nfdi.de/entity/Q85499,Caren Alvarado-aravena,0000-0002-1851-2499
https://portal.mardi4nfdi.de/entity/Q139113,Reinhard Furrer,0000-0002-6319-2332
https://portal.mardi4nfdi.de/entity/Q153550,Emmanuelle Génin,0000-0003-4117-2813
https://portal.mardi4nfdi.de/entity/Q153550,French Exome Consortium,0000-0003-4117-2813
https://portal.mardi4nfdi.de/entity/Q274024,Gang Li,0000-0002-4753-9420
https://portal.mardi4nfdi.de/entity/Q1297834,Heike Hofmann,0000-0001-6216-5183
https://portal.mardi4nfdi.de/entity/Q2351348,Emanuel A. Fronhofer,0000-0002-2219-784X
https://portal.mardi4nfdi.de/entity/Q6482962,Peter Bühlmann,0000-0002-1782-6015
https://portal.mardi4nfdi.de/entity/Q6482962,Bühlmann Peter,0000-0002-1782-6015
https://portal.mardi4nfdi.de/entity/Q61714,Yihui Xie,0000-0003-0645-5666
https://portal.mardi4nfdi.de/entity/Q62373,Michel Lang,0000-0001-9754-0393
https://portal.mardi4nfdi.de/entity/Q62386,Thomas J. Leeper,0000-0003-4097-6326
https://portal.mardi4nfdi.de/entity/Q61715,Christophe Dervieux,0000-0003-4474-2498
https://portal.mardi4nfdi.de/entity/Q62447,Winston Chang,0000-0002-1576-2126
https://portal.mardi4nfdi.de/entity/Q62347,Bernd Bischl,0000-0001-6002-6980
https://portal.mardi4nfdi.de/entity/Q62380,William Howard Beasley,0000-0002-5613-5006
https://portal.mardi4nfdi.de/entity/Q62006,Peter Solymos,0000-0001-7337-1740
https://portal.mardi4nfdi.de/entity/Q61709,Dianne Cook,0000-0002-3813-7155
https://portal.mardi4nfdi.de/entity/Q61709,Dianne Cook,0000-0002-3813-7155
https://portal.mardi4nfdi.de/entity/Q62379,Shiro Kuriwaki,0000-0002-5687-2647
https://portal.mardi4nfdi.de/entity/Q62387,Philip Durbin,0000-0002-9528-9470
https://portal.mardi4nfdi.de/entity/Q62395,Sebastian Karcher,0000-0001-8249-7388
https://portal.mardi4nfdi.de/entity/Q62395,Sebastian Karcher,0000-0001-8249-7388
https://portal.mardi4nfdi.de/entity/Q61645,Patrick Barks,0000-0002-5947-8151
https://portal.mardi4nfdi.de/entity/Q61651,Iain Stott,0000-0003-2724-7436
https://portal.mardi4nfdi.de/entity/Q61654,William K. Petry,0000-0002-5230-5987
https://portal.mardi4nfdi.de/entity/Q61655,Tamora James,0000-0003-1363-4742
https://portal.mardi4nfdi.de/entity/Q61662,Gesa Römer,0000-0002-4859-5870
https://portal.mardi4nfdi.de/entity/Q61676,Judy P. Che-Castaldo,0000-0002-9118-9202
https://portal.mardi4nfdi.de/entity/Q61679,John Jackson,0000-0002-4563-2840
https://portal.mardi4nfdi.de/entity/Q61681,Chelsea C. Thomas,0000-0002-8155-9353
https://portal.mardi4nfdi.de/entity/Q62104,Fabian Scheipl,0000-0001-8172-3603
https://portal.mardi4nfdi.de/entity/Q61766,Nathalie Vialaneix,0000-0003-1156-0639
https://portal.mardi4nfdi.de/entity/Q61778,Maxime Faymonville,0000-0001-5565-0711
