zbmath_id	author	author_ids	document_title	source	classifications	language	links	keywords	doi	publication_year	serial
oai:zbmath.org:6002283	Dougherty, Steven T.; Liu, Hongwei	dougherty.steven-t;liu.hongwei.1	Cyclic codes over formal power series rings	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 1, 331-343 (2011).	94B15;13A99	English	None	finite chain rings;cyclic codes;negacyclic codes;\(\gamma\)-adic codes	10.1016/S0252-9602(11)60233-6	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002284	Liu, Li; Wan, Chenggao; Feng, Yanqin	liu.li;wan.chenggao;feng.yanqin	Large deviations and moderate deviations for sums of negatively dependent random variables	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 1, 344-352 (2011).	60F10	English	None	large deviation;moderate deviation;negative dependence;non-identical distribution	10.1016/S0252-9602(11)60234-8	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002285	Wang, Yufeng; Du, Jinyuan	wang.yufeng;du.jinyuan	On Haseman boundary value problem for a class of meta-analytic functions	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 1, 39-48 (2011).	30E25;30G30;45E05	English	None	meta-analytic function;bi-analytic function;Haseman boundary value problem;canonical matrix	10.1016/S0252-9602(11)60206-3	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002286	Shakhmurov, Veli	shakhmurov.veli-b	Abstract capacity of regions and compact embedding with applications	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 1, 49-67 (2011).	34G10;46B70;35B65	English	None	capacity of regions;embedding theorems;Banach-valued function spaces;differential-operator equations;semigroups of operators;operator-valued Fourier multipliers;interpolation of Banach spaces	10.1016/S0252-9602(11)60207-5	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002287	Yousefi, B.	yousefi.bahmann	Universal interpolating sequences on spaces of analytic functions	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 1, 68-72 (2011).	47B37	English	None	Hilbert spaces;analytic functions;universal interpolating sequence;multiplication operator;invariant subspaces;spectral properties	10.1016/S0252-9602(11)60208-7	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002288	Li, Yongqun; Wang, Xiantao	li.yongqun;wang.xiantao	A sufficient condition of convergence for Clifford continued fractions	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 1, 8-14 (2011).	40A15;11J70	English	None	Clifford continued fraction;convergence	10.1016/S0252-9602(11)60234-8	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002289	Tang, Xiaomin; Hu, Zhangjian; Lü, Xiaofen	tang.xiaomin;hu.zhangjian;lv.xiaofen	Derivatives of harmonic mixed norm and Bloch-type spaces in the unit ball of \(\mathbb R^n\)	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 1, 81-92 (2011).	31C05;32A37	English	None	harmonic function;mixed norm space;Bloch-type space;norm;derivatives	10.1016/S0252-9602(11)60210-5	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002290	Yang, Changsen; Ding, Yanfeng	yang.changsen;ding.yanfeng	Application of two operators transform from class A operator to the class of hyponormal operator	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 1, 93-101 (2011).	47B20;47B49;47A12	English	None	semi-quasihyponormal (class A) operators;hyponormal operators;polar decomposition;numerical radius	10.1016/S0252-9602(11)60211-7	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002291	Zhou, Jiazu	zhou.jiazu	On the Willmore's theorem for convex hypersurfaces	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 361-366 (2011).	52A20;52A22;52A40;53C65	English	None	mean curvature;Willmore deficit;Minkowski quermassintegral	10.1016/S0252-9602(11)60237-3	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002292	Shi, Dongyang; Ren, Jincheng; Gong, Wei	shi.dongyang;ren.jincheng;gong.wei	A new nonconforming mixed finite element scheme for the stationary Navier-Stokes equations	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 367-382 (2011).	76M10;65N30;65N15	English	None	stationary Navier-Stokes equations;nonconforming mixed finite element scheme;optimal order error estimates;Crouzeix-Raviart type nonconforming rectangular element	10.1016/S0252-9602(11)60238-5	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002293	Liu, Hong; Song, Yongzhong	liu.hong.1;song.yongzhong	On a regularization of index 2 differential-algebraic equations with properly stated leading terms	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 383-398 (2011).	34A09;34A12;65L05;65L10;65L80;34C20	English	None	differential-algebraic equation (DAE);properly stated leading term;index;regularization	10.1016/S0252-9602(11)60239-7	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002294	Dong, Zhe; Jiang, Haiyi	dong.zhe;jiang.haiyi	Density properties of mapping spaces for operator spaces	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 399-407 (2011).	46L07;47L25	English	None	operator space;mapping space;density property;approximation property	10.1016/S0252-9602(11)60240-3	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002295	Annaby, M. H.; Asharabi, R. M.	annaby.mahmoud-h;asharabi.rashad-m	Exact evaluations of finite trigonometric sums by sampling theorems	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 408-418 (2011).	33B10;26A09;26D05	English	None	trigonometric sums;difference equations;sampling theorem	10.1016/S0252-9602(11)60241-5	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002296	Shi, Jingtao; Wu, Zhen	shi.jingtao;wu.zhen	A risk-sensitive stochastic maximum principle for optimal control of jump diffusions and its applications	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 419-433 (2011).	93E20;60H10;60J75;49K45	English	None	risk-sensitive control;jump diffusions;maximum principle;adjoint equation	10.1016/S0252-9602(11)60242-7	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002297	Ye, Shanli; Lou, Zengjian	ye.shanli;lou.zengjian	Cyclic vectors and cellular indecomposable operators on \(Q_p\) spaces	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 434-440 (2011).	30H05;46E15	English	None	cyclic vectors;outer functions;cellular indecomposable operators;\(Q_p\) spaces	10.1016/S0252-9602(11)60243-9	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002298	Zhang, Liangcai; Shi, Wujie	zhang.liangcai;shi.wujie	OD-characterization of almost simple groups related to \(U_6(2)\).	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 441-450 (2011).	20D60;20D05;20D06;05C25	English	None	almost simple groups;prime graphs;degrees of vertices;degree patterns;OD-characterizable groups;sets of element orders	10.1016/S0252-9602(11)60244-0	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002299	Huang, Jizheng; Liu, Heping	huang.jizheng;liu.heping	A heat kernel version of Hardy's theorem for the Laguerre hypergroup	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 451-458 (2011).	42C15;43A62	English	None	Laguerre hypergroup;uncertainty principle;Hardy's theorem	10.1016/S0252-9602(11)60245-2	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002300	Wang, Zhihua; Wei, Junchao; Li, Libin	wang.zhihua;wei.junchao;li.libin	Poincaré series and an application to Weyl algebras.	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 459-467 (2011).	16S32;16D80	English	None	Weyl algebras;Poincaré series;dimension;multiplicities;tensor products of finitely generated modules	10.1016/S0252-9602(11)60246-4	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002301	Lü, Xiaofen; Hu, Zhangjian	lv.xiaofen;hu.zhangjian	Compact composition operators on weighted Bergman spaces on bounded symmetric domains	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 468-476 (2011).	47B33;47B38;32A36	English	None	composition operator;weighted Bergman space;bounded symmetric domains	10.1016/S0252-9602(11)60247-6	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002302	Xia, Xia; Lu, Shanzhen	xia.xia;lu.shanzhen	Commutators of Bochner-Riesz operators for a class of radial functions	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 477-482 (2011).	42B15	English	None	commutator;Bochner-Riesz operator;BMO function	10.1016/S0252-9602(11)60248-8	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002303	Luo, Kui; Wang, Guangming; Hu, Yijun	luo.kui;wang.guangming;hu.yijun	Optimal portfolio on tracking the expected wealth process with liquidity constraints	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 483-490 (2011).	91G10;93E20	English	None	portfolio selection;wealth tracking;liquidity constraints;HJB equation;Lagrange multiplier	10.1016/S0252-9602(11)60249-X	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002304	Liu, Yongmin; Yu, Yanyan	liu.yongmin;yu.yanyan	On compactness for iterated commutators	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 491-500 (2011).	47B38;47B47;32A36	English	None	weighted Bergman space;iterated commutator;normal function;little Bloch function;compactness	10.1016/S0252-9602(11)60250-6	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002305	Dong, Yuxin; Han, Yingbo	dong.yuxin;han.yingbo	On spacelike austere submanifolds in pseudo-Euclidean space	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 501-511 (2011).	53C42	English	None	spacelike austere submanifolds;pseudo-Euclidean space;indefinite special Lagrangian submanifolds	10.1016/S0252-9602(11)60251-8	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002306	Saker, S. H.	saker.samir-h	On the global stability conjecture of the genotype selection model	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 512-528 (2011).	92D10;39A30;39A12	English	None	local stability;global stability;discrete genotype selection model	10.1016/S0252-9602(11)60252-X	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002307	Guo, Boling; Guo, Chunxiao; Pu, Xueke	guo.boling;guo.chunxiao;pu.xueke	Random attractors for a stochastic hydrodynamical equation in Heisenberg paramagnet	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 529-540 (2011).	60H15	English	None	stochastic partial differential equations;Heisenberg paramagnet;random attractor	10.1016/S0252-9602(11)60253-1	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002308	Gao, Lingyun	gao.lingyun	Expression of meromorphic solutions of systems of algebraic differential equations with exponential coefficients	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 541-548 (2011).	34M10;30D35	English	None	exponential coefficients;systems of differential equations	10.1016/S0252-9602(11)60254-3	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002309	Yan, Qiming; Chen, Zhihua	yan.qiming;chen.zhihua	A degeneracy theorem for meromorphic mappings with truncated multiplicities	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 549-560 (2011).	32H30;30D35	English	None	value distribution theory;degeneracy theorem;meromorphic mapping	10.1016/S0252-9602(11)60255-5	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002310	Liao, Jianquan; Li, Xingmin	liao.jianquan;li.xingmin	An improvement of the octonionic Taylor type theorem	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 561-566 (2011).	30G35	English	None	octonions;associative order;Taylor type theorem	10.1016/S0252-9602(11)60256-7	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002311	Zhao, Caidi; Li, Yongsheng; Zhou, Shengfan	zhao.caidi;li.yongsheng;zhou.shengfan	A random attractor for a two-dimensional incompressible non-Newtonian fluid with multiplicative noise	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 567-575 (2011).	35B41;35Q55;76D05	English	None	random attractor;multiplicative noise;non-Newtonian fluid	10.1016/S0252-9602(11)60257-9	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
oai:zbmath.org:6002312	Zlatanov, B.	zlatanov.boyan	On a class of Köthe sequence spaces with normal structure	Acta Math. Sci., Ser. B, Engl. Ed. 31, No. 2, 576-590 (2011).	46B20;46B45;46A45	English	None	weakly convergent sequence coefficient;modulus of convexity;generalized modulus of convexity;normal structure	10.1016/S0252-9602(11)60258-0	2011	Springer Nature Switzerland, Basel; Science Press, Beijing;Acta Mathematica Scientia. Series B. (English Edition)
